latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
0.00436,110.12008,340.28,0.41,0.45,2026-05-21,633,N,VIIRS,n,2.0NRT,296.45,5.92,D
0.01157,110.00333,341.99,0.4,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,297.61,12.57,D
0.03867,109.77322,342.31,0.39,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,295.71,5.43,D
0.08759,110.09555,337.38,0.41,0.45,2026-05-21,633,N,VIIRS,n,2.0NRT,295.33,3.47,D
0.15818,109.55707,330.68,0.57,0.43,2026-05-21,633,N,VIIRS,n,2.0NRT,294.22,9.95,D
0.20419,110.52038,341.34,0.44,0.46,2026-05-21,633,N,VIIRS,n,2.0NRT,294.6,4.28,D
0.2099,111.6435,345.18,0.52,0.5,2026-05-21,633,N,VIIRS,n,2.0NRT,292.94,5.67,D
0.2105,111.64233,340.97,0.52,0.5,2026-05-21,633,N,VIIRS,n,2.0NRT,292.81,6.72,D
0.27833,110.71378,331.08,0.45,0.47,2026-05-21,633,N,VIIRS,n,2.0NRT,294.17,23.22,D
0.27897,110.71777,343.12,0.45,0.47,2026-05-21,633,N,VIIRS,n,2.0NRT,295.91,23.22,D
0.28039,110.71726,343.04,0.45,0.47,2026-05-21,633,N,VIIRS,n,2.0NRT,295.73,49.55,D
0.28594,110.16323,340.24,0.41,0.45,2026-05-21,633,N,VIIRS,n,2.0NRT,294.4,8.11,D
0.31807,110.2858,337.18,0.42,0.45,2026-05-21,633,N,VIIRS,n,2.0NRT,294.21,2.59,D
0.31902,110.28632,335.56,0.42,0.45,2026-05-21,633,N,VIIRS,n,2.0NRT,293.92,3.63,D
0.32888,109.96191,335.36,0.4,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,295.43,4.29,D
0.34114,109.71782,336.13,0.39,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,292.98,4.67,D
0.37235,109.70592,340.14,0.39,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,294.79,4.87,D
0.4127,109.97019,341.56,0.4,0.45,2026-05-21,633,N,VIIRS,n,2.0NRT,297.05,25.78,D
0.41624,109.96585,338.11,0.4,0.45,2026-05-21,633,N,VIIRS,n,2.0NRT,294.45,29.18,D
0.4168,109.96954,341.67,0.4,0.45,2026-05-21,633,N,VIIRS,n,2.0NRT,294.1,25.78,D
0.43286,109.77617,335.58,0.39,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,296.74,9.46,D
0.43341,109.77971,340.6,0.39,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,295.86,9.46,D
0.43691,109.77554,330.47,0.39,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,293.76,9.46,D
0.43746,109.77908,346.12,0.39,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,295.02,9.46,D
0.43846,111.36713,330.98,0.5,0.49,2026-05-21,633,N,VIIRS,n,2.0NRT,290.67,2.99,D
0.55702,109.66555,341.08,0.39,0.44,2026-05-21,633,N,VIIRS,n,2.0NRT,294.48,5.35,D
0.60192,110.41691,351.5,0.43,0.46,2026-05-21,633,N,VIIRS,n,2.0NRT,293.79,13.91,D
0.73174,111.14386,345.82,0.49,0.48,2026-05-21,633,N,VIIRS,n,2.0NRT,293.82,18.4,D
0.82808,110.75036,333.78,0.46,0.47,2026-05-21,633,N,VIIRS,n,2.0NRT,290.89,7.18,D
1.08384,109.15667,333.28,0.55,0.43,2026-05-21,633,N,VIIRS,n,2.0NRT,291.88,5.78,D
1.17441,111.00251,330.64,0.48,0.48,2026-05-21,633,N,VIIRS,n,2.0NRT,292.28,4.56,D
1.17647,111.00191,337.65,0.48,0.48,2026-05-21,633,N,VIIRS,n,2.0NRT,291.5,5.07,D
